dteday,hr,temp,hum,windspeed,atemp
2013-03-01 11:00:00,11,5.6,57,9.4,5.6
2013-03-01 12:00:00,12,5.6,57,18.4,5.6
2013-03-01 13:00:00,13,5.6,57,22.3,5.6
2013-03-01 14:00:00,14,6.1,53,24.1,6.1
2013-03-01 15:00:00,15,6.7,51,29.5,6.7
2013-03-01 16:00:00,16,6.7,49,25.9,6.7
2013-03-01 17:00:00,17,7.2,47,27.7,7.2
2013-03-01 18:00:00,18,7.2,44,18.4,7.2
2013-03-01 19:00:00,19,7.8,43,18.4,7.8
2013-03-01 20:00:00,20,7.2,44,18.4,7.2
2013-03-01 21:00:00,21,6.7,45,25.9,6.7
2013-03-01 22:00:00,22,6.7,43,24.1,6.7
2013-03-01 23:00:00,23,6.1,47,20.5,6.1
2013-03-02 00:00:00,0,5.6,46,25.9,5.6
2013-03-02 01:00:00,1,5.6,49,22.3,5.6
2013-03-02 02:00:00,2,5.0,53,24.1,5.0
2013-03-02 03:00:00,3,3.9,57,20.5,3.9
2013-03-02 04:00:00,4,3.9,57,20.5,3.9
2013-03-02 05:00:00,5,3.3,52,22.3,3.3
2013-03-02 06:00:00,6,2.8,52,22.3,2.8
2013-03-02 07:00:00,7,2.2,54,16.6,2.2
2013-03-02 08:00:00,8,1.7,56,16.6,1.7
2013-03-02 09:00:00,9,1.7,56,13.0,1.7
2013-03-02 10:00:00,10,1.1,59,18.4,1.1
2013-03-02 11:00:00,11,1.1,59,14.8,1.1
2013-03-02 12:00:00,12,0.6,61,16.6,0.6
2013-03-02 13:00:00,13,1.7,56,22.3,1.7
2013-03-02 14:00:00,14,2.2,52,29.5,2.2
2013-03-02 15:00:00,15,1.7,54,24.1,1.7
2013-03-02 16:00:00,16,2.8,50,20.5,2.8
2013-03-02 17:00:00,17,2.2,52,18.4,2.2
2013-03-02 18:00:00,18,2.8,48,18.4,2.8
2013-03-02 19:00:00,19,2.8,48,20.5,2.8
2013-03-02 20:00:00,20,3.3,46,24.1,3.3
2013-03-02 21:00:00,21,3.3,46,18.4,3.3
2013-03-02 22:00:00,22,3.3,46,16.6,3.3
2013-03-02 23:00:00,23,2.2,52,24.1,2.2
2013-03-03 00:00:00,0,1.7,54,22.3,1.7
2013-03-03 01:00:00,1,1.1,54,18.4,1.1
2013-03-03 02:00:00,2,0.6,56,18.4,0.6
2013-03-03 03:00:00,3,0.6,56,16.6,0.6
2013-03-03 04:00:00,4,0.0,56,20.5,0.0
2013-03-03 05:00:00,5,0.0,56,18.4,0.0
2013-03-03 06:00:00,6,0.0,58,20.5,0.0
2013-03-03 07:00:00,7,-0.6,61,20.5,-0.6
2013-03-03 08:00:00,8,-0.6,61,16.6,-0.6
2013-03-03 09:00:00,9,0.0,58,13.0,0.0
2013-03-03 10:00:00,10,-0.6,58,16.6,-0.6
2013-03-03 11:00:00,11,-0.6,58,13.0,-0.6
2013-03-03 12:00:00,12,-1.1,63,14.8,-1.1
2013-03-03 13:00:00,13,1.1,56,13.0,1.1
2013-03-03 14:00:00,14,1.7,52,31.7,1.7
2013-03-03 15:00:00,15,2.2,46,33.5,2.2
2013-03-03 16:00:00,16,3.3,42,25.9,3.3
2013-03-03 17:00:00,17,3.9,41,20.5,3.9
2013-03-03 18:00:00,18,3.9,41,20.5,3.9
2013-03-03 19:00:00,19,5.0,36,25.9,5.0
2013-03-03 20:00:00,20,5.6,34,22.3,5.6
2013-03-03 21:00:00,21,5.6,34,24.1,5.6
2013-03-03 22:00:00,22,5.0,36,27.7,5.0
2013-03-03 23:00:00,23,4.4,37,20.5,4.4
2013-03-04 00:00:00,0,3.3,40,24.1,3.3
2013-03-04 01:00:00,1,2.2,44,31.7,2.2
2013-03-04 02:00:00,2,1.7,44,22.3,1.7
2013-03-04 03:00:00,3,1.1,43,16.6,1.1
2013-03-04 04:00:00,4,0.6,45,18.4,0.6
2013-03-04 05:00:00,5,0.0,47,24.1,0.0
2013-03-04 06:00:00,6,0.0,47,16.6,0.0
2013-03-04 07:00:00,7,0.0,47,24.1,0.0
2013-03-04 08:00:00,8,-0.6,49,16.6,-0.6
2013-03-04 09:00:00,9,-0.6,51,18.4,-0.6
2013-03-04 10:00:00,10,-0.6,51,24.1,-0.6
2013-03-04 11:00:00,11,-1.1,53,25.9,-1.1
2013-03-04 12:00:00,12,-1.1,51,16.6,-1.1
2013-03-04 13:00:00,13,0.0,41,29.5,0.0
2013-03-04 14:00:00,14,1.1,40,25.9,1.1
2013-03-04 15:00:00,15,1.7,40,27.7,1.7
2013-03-04 16:00:00,16,3.3,39,27.7,3.3
2013-03-04 17:00:00,17,4.4,36,37.1,4.4
2013-03-04 18:00:00,18,5.0,36,31.3,5.0
2013-03-04 19:00:00,19,6.7,33,20.5,6.7
2013-03-04 20:00:00,20,6.7,32,27.7,6.7
2013-03-04 21:00:00,21,7.2,30,27.7,7.2
2013-03-04 22:00:00,22,7.2,28,24.1,7.2
2013-03-04 23:00:00,23,5.6,29,27.7,5.6
2013-03-05 00:00:00,0,4.4,33,16.6,4.4
2013-03-05 01:00:00,1,4.4,33,14.8,4.4
2013-03-05 02:00:00,2,3.3,37,14.8,3.3
2013-03-05 03:00:00,3,2.8,38,5.4,2.8
2013-03-05 04:00:00,4,1.7,44,9.4,1.7
2013-03-05 05:00:00,5,2.2,42,16.6,2.2
2013-03-05 06:00:00,6,2.2,42,9.4,2.2
2013-03-05 07:00:00,7,1.1,47,7.6,1.1
2013-03-05 08:00:00,8,1.7,45,7.6,1.7
2013-03-05 09:00:00,9,0.6,53,7.6,0.6
2013-03-05 10:00:00,10,1.7,47,5.4,1.7
2013-03-05 11:00:00,11,0.6,53,7.6,0.6
2013-03-05 12:00:00,12,1.7,47,7.6,1.7
2013-03-05 13:00:00,13,3.3,44,16.6,3.3
2013-03-05 14:00:00,14,5.0,41,16.6,5.0
2013-03-05 15:00:00,15,5.6,38,13.0,5.6
2013-03-05 16:00:00,16,7.2,34,16.6,7.2
2013-03-05 17:00:00,17,9.4,26,13.0,9.4
2013-03-05 18:00:00,18,9.4,23,9.4,9.4
2013-03-05 19:00:00,19,10.0,21,7.6,10.0
2013-03-05 20:00:00,20,10.6,18,0.0,10.6
2013-03-05 21:00:00,21,10.0,30,16.6,10.0
2013-03-05 22:00:00,22,8.3,36,18.4,8.3
2013-03-05 23:00:00,23,7.2,38,25.9,7.2
2013-03-06 00:00:00,0,6.7,38,14.8,6.7
2013-03-06 01:00:00,1,6.1,36,14.8,6.1
2013-03-06 02:00:00,2,6.1,39,13.0,6.1
2013-03-06 03:00:00,3,5.6,44,27.7,5.6
2013-03-06 04:00:00,4,5.0,65,20.5,5.0
2013-03-06 05:00:00,5,3.9,70,16.6,3.9
2013-03-06 06:00:00,6,1.7,88,16.6,1.7
2013-03-06 07:00:00,7,1.7,88,22.3,1.7
2013-03-06 08:00:00,8,1.1,92,20.5,1.1
2013-03-06 09:00:00,9,1.7,88,24.1,1.7
2013-03-06 10:00:00,10,1.1,92,22.3,1.1
2013-03-06 11:00:00,11,1.7,88,25.9,1.7
2013-03-06 12:00:00,12,2.2,89,35.3,2.2
2013-03-06 13:00:00,13,2.2,89,31.7,2.2
2013-03-06 14:00:00,14,1.7,88,33.5,1.7
2013-03-06 15:00:00,15,1.7,88,31.3,1.7
2013-03-06 16:00:00,16,2.2,89,40.7,2.2
2013-03-06 17:00:00,17,2.8,85,50.0,2.8
2013-03-06 18:00:00,18,2.2,89,50.0,2.2
2013-03-06 19:00:00,19,3.3,82,53.6,3.3
2013-03-06 20:00:00,20,3.9,82,46.4,3.9
2013-03-06 21:00:00,21,3.9,82,46.4,3.9
2013-03-06 22:00:00,22,4.4,79,51.8,4.4
2013-03-06 23:00:00,23,4.0,81,38.9,4.0
2013-03-07 00:00:00,0,4.4,79,37.1,4.4
2013-03-07 01:00:00,1,4.4,79,31.7,4.4
2013-03-07 02:00:00,2,4.4,79,25.9,4.4
2013-03-07 03:00:00,3,4.4,73,20.5,4.4
2013-03-07 04:00:00,4,4.4,70,18.4,4.4
2013-03-07 05:00:00,5,5.0,67,24.1,5.0
2013-03-07 06:00:00,6,4.4,70,20.5,4.4
2013-03-07 07:00:00,7,5.0,65,22.3,5.0
2013-03-07 08:00:00,8,4.4,65,24.1,4.4
2013-03-07 09:00:00,9,3.9,64,22.3,3.9
2013-03-07 10:00:00,10,3.3,64,20.5,3.3
2013-03-07 11:00:00,11,3.3,67,13.0,3.3
2013-03-07 12:00:00,12,3.9,62,16.6,3.9
2013-03-07 13:00:00,13,5.0,55,18.4,5.0
2013-03-07 14:00:00,14,6.1,51,25.9,6.1
2013-03-07 15:00:00,15,7.2,47,40.7,7.2
2013-03-07 16:00:00,16,8.3,42,37.1,8.3
2013-03-07 17:00:00,17,9.4,39,35.3,9.4
2013-03-07 18:00:00,18,9.4,39,22.3,9.4
2013-03-07 19:00:00,19,10.6,36,35.3,10.6
2013-03-07 20:00:00,20,10.6,36,37.1,10.6
2013-03-07 21:00:00,21,10.0,36,38.9,10.0
2013-03-07 22:00:00,22,8.9,40,37.1,8.9
2013-03-07 23:00:00,23,8.3,42,25.9,8.3
2013-03-08 00:00:00,0,7.8,45,25.9,7.8
2013-03-08 01:00:00,1,7.2,47,20.5,7.2
2013-03-08 02:00:00,2,6.7,51,22.3,6.7
2013-03-08 03:00:00,3,5.6,55,22.3,5.6
2013-03-08 04:00:00,4,5.0,57,18.4,5.0
2013-03-08 05:00:00,5,5.0,57,24.1,5.0
2013-03-08 06:00:00,6,4.4,57,27.7,4.4
2013-03-08 07:00:00,7,3.9,59,25.9,3.9
2013-03-08 08:00:00,8,3.9,57,20.5,3.9
2013-03-08 09:00:00,9,3.3,62,16.6,3.3
2013-03-08 10:00:00,10,3.3,62,22.3,3.3
2013-03-08 11:00:00,11,3.3,59,20.5,3.3
2013-03-08 12:00:00,12,3.9,57,25.9,3.9
2013-03-08 13:00:00,13,4.4,57,22.3,4.4
2013-03-08 14:00:00,14,4.4,55,46.4,4.4
2013-03-08 15:00:00,15,5.0,51,53.6,5.0
2013-03-08 16:00:00,16,6.1,43,40.7,6.1
2013-03-08 17:00:00,17,7.8,40,40.7,7.8
2013-03-08 18:00:00,18,8.9,40,37.1,8.9
2013-03-08 19:00:00,19,10.0,36,33.5,10.0
2013-03-08 20:00:00,20,10.6,38,27.7,10.6
2013-03-08 21:00:00,21,10.0,39,37.1,10.0
2013-03-08 22:00:00,22,10.0,39,42.5,10.0
2013-03-08 23:00:00,23,9.4,41,38.9,9.4
2013-03-09 00:00:00,0,8.9,42,37.1,8.9
2013-03-09 01:00:00,1,8.9,42,31.7,8.9
2013-03-09 02:00:00,2,8.9,42,29.5,8.9
2013-03-09 03:00:00,3,8.3,44,24.1,8.3
2013-03-09 04:00:00,4,6.7,47,18.4,6.7
2013-03-09 05:00:00,5,6.1,49,16.6,6.1
2013-03-09 06:00:00,6,5.6,49,16.6,5.6
2013-03-09 07:00:00,7,4.4,53,18.4,4.4
2013-03-09 08:00:00,8,3.9,52,16.6,3.9
2013-03-09 09:00:00,9,3.3,57,13.0,3.3
2013-03-09 10:00:00,10,2.2,59,13.0,2.2
2013-03-09 11:00:00,11,1.7,64,18.4,1.7
2013-03-09 12:00:00,12,2.2,59,16.6,2.2
2013-03-09 13:00:00,13,3.9,52,18.4,3.9
2013-03-09 14:00:00,14,6.7,43,18.4,6.7
2013-03-09 15:00:00,15,8.3,37,14.8,8.3
2013-03-09 16:00:00,16,10.6,32,13.0,10.6
2013-03-09 17:00:00,17,12.2,28,5.4,12.2
2013-03-09 18:00:00,18,13.9,24,4.0,13.9
2013-03-09 19:00:00,19,15.0,23,9.4,15.0
2013-03-09 20:00:00,20,16.1,19,7.6,16.1
2013-03-09 21:00:00,21,16.7,18,0.0,16.7
2013-03-09 22:00:00,22,16.1,19,7.6,16.1
2013-03-09 23:00:00,23,15.0,22,11.2,15.0
2013-03-10 00:00:00,0,13.9,24,7.6,13.9
2013-03-10 01:00:00,1,10.0,46,0.0,10.0
2013-03-10 02:00:00,2,8.9,54,0.0,8.9
2013-03-10 03:00:00,3,7.8,53,7.6,7.8
2013-03-10 04:00:00,4,6.7,65,5.4,6.7
2013-03-10 05:00:00,5,6.1,68,5.4,6.1
2013-03-10 06:00:00,6,5.6,73,9.4,5.6
2013-03-10 07:00:00,7,4.4,70,0.0,4.4
2013-03-10 08:00:00,8,4.4,70,0.0,4.4
2013-03-10 09:00:00,9,3.9,76,0.0,3.9
2013-03-10 10:00:00,10,3.3,73,0.0,3.3
2013-03-10 11:00:00,11,3.3,70,0.0,3.3
2013-03-10 12:00:00,12,2.8,78,0.0,2.8
2013-03-10 13:00:00,13,5.0,67,0.0,5.0
2013-03-10 14:00:00,14,8.3,49,0.0,8.3
2013-03-10 15:00:00,15,9.4,42,9.4,9.4
2013-03-10 16:00:00,16,11.7,36,9.4,11.7
2013-03-10 17:00:00,17,15.0,29,38.9,15.0
2013-03-10 18:00:00,18,16.1,25,16.6,16.1
2013-03-10 19:00:00,19,16.7,20,16.6,16.7
2013-03-10 20:00:00,20,16.7,18,18.4,16.7
2013-03-10 21:00:00,21,16.7,17,16.6,16.7
2013-03-10 22:00:00,22,13.9,31,18.4,13.9
2013-03-10 23:00:00,23,13.9,22,14.8,13.9
2013-03-11 00:00:00,0,11.7,32,11.2,11.7
2013-03-11 01:00:00,1,11.1,27,14.8,11.1
2013-03-11 02:00:00,2,9.4,38,13.0,9.4
2013-03-11 03:00:00,3,8.9,54,9.4,8.9
2013-03-11 04:00:00,4,7.8,68,11.2,7.8
2013-03-11 05:00:00,5,7.2,80,9.4,7.2
2013-03-11 06:00:00,6,7.2,82,9.4,7.2
2013-03-11 07:00:00,7,7.2,82,11.2,7.2
2013-03-11 08:00:00,8,7.2,86,16.6,7.2
2013-03-11 09:00:00,9,7.2,86,13.0,7.2
2013-03-11 10:00:00,10,7.2,86,13.0,7.2
2013-03-11 11:00:00,11,7.2,86,11.2,7.2
2013-03-11 12:00:00,12,7.2,90,14.8,7.2
2013-03-11 13:00:00,13,7.8,82,16.6,7.8
2013-03-11 14:00:00,14,8.3,83,11.2,8.3
2013-03-11 15:00:00,15,10.0,74,13.0,10.0
2013-03-11 16:00:00,16,11.1,71,14.8,11.1
2013-03-11 17:00:00,17,12.8,66,14.8,12.8
2013-03-11 18:00:00,18,13.3,66,14.8,13.3
2013-03-11 19:00:00,19,15.0,60,18.4,15.0
2013-03-11 20:00:00,20,15.0,64,16.6,15.0
2013-03-11 21:00:00,21,15.6,62,16.6,15.6
2013-03-11 22:00:00,22,15.6,60,22.3,15.6
2013-03-11 23:00:00,23,15.0,64,14.8,15.0
2013-03-12 00:00:00,0,14.4,64,20.5,14.4
2013-03-12 01:00:00,1,13.9,67,14.8,13.9
2013-03-12 02:00:00,2,13.9,67,16.6,13.9
2013-03-12 03:00:00,3,13.9,67,22.3,13.9
2013-03-12 04:00:00,4,14.4,64,29.5,14.4
2013-03-12 05:00:00,5,14.4,67,29.5,14.4
2013-03-12 06:00:00,6,14.4,67,31.3,14.4
2013-03-12 07:00:00,7,13.9,72,22.3,13.9
2013-03-12 08:00:00,8,13.3,77,20.5,13.3
2013-03-12 09:00:00,9,13.9,77,25.9,13.9
2013-03-12 10:00:00,10,13.3,84,22.3,13.3
2013-03-12 11:00:00,11,13.9,87,22.3,13.9
2013-03-12 12:00:00,12,13.3,90,22.3,13.3
2013-03-12 13:00:00,13,14.4,87,27.7,14.4
2013-03-12 14:00:00,14,14.4,87,27.7,14.4
2013-03-12 15:00:00,15,15.0,87,25.9,15.0
2013-03-12 16:00:00,16,12.2,90,25.9,12.2
2013-03-12 17:00:00,17,12.8,77,25.9,12.8
2013-03-12 18:00:00,18,14.4,70,18.4,14.4
2013-03-12 19:00:00,19,15.0,60,20.5,15.0
2013-03-12 20:00:00,20,14.4,57,29.5,14.4
2013-03-12 21:00:00,21,13.3,55,31.3,13.3
2013-03-12 22:00:00,22,13.3,47,29.5,13.3
2013-03-12 23:00:00,23,10.6,52,29.5,10.6
2013-03-13 00:00:00,0,8.9,54,27.7,8.9
2013-03-13 01:00:00,1,8.3,54,22.3,8.3
2013-03-13 02:00:00,2,7.8,53,24.1,7.8
2013-03-13 03:00:00,3,7.2,53,18.4,7.2
2013-03-13 04:00:00,4,6.7,55,14.8,6.7
2013-03-13 05:00:00,5,6.1,57,14.8,6.1
2013-03-13 06:00:00,6,5.6,57,11.2,5.6
2013-03-13 07:00:00,7,5.0,55,7.6,5.0
2013-03-13 08:00:00,8,5.6,50,5.4,5.6
2013-03-13 09:00:00,9,5.0,53,0.0,5.0
2013-03-13 10:00:00,10,4.4,65,0.0,4.4
2013-03-13 11:00:00,11,3.3,64,7.6,3.3
2013-03-13 12:00:00,12,4.4,57,0.0,4.4
2013-03-13 13:00:00,13,5.0,60,5.4,5.0
2013-03-13 14:00:00,14,6.7,58,16.6,6.7
2013-03-13 15:00:00,15,7.8,45,13.0,7.8
2013-03-13 16:00:00,16,9.4,46,16.6,9.4
2013-03-13 17:00:00,17,10.0,37,18.4,10.0
2013-03-13 18:00:00,18,9.4,42,25.9,9.4
2013-03-13 19:00:00,19,11.1,31,25.9,11.1
2013-03-13 20:00:00,20,11.1,26,27.7,11.1
2013-03-13 21:00:00,21,10.0,27,29.5,10.0
2013-03-13 22:00:00,22,9.4,33,24.1,9.4
2013-03-13 23:00:00,23,7.8,40,29.5,7.8
2013-03-14 00:00:00,0,5.6,44,35.3,5.6
2013-03-14 01:00:00,1,5.0,44,20.5,5.0
2013-03-14 02:00:00,2,4.4,39,33.5,4.4
2013-03-14 03:00:00,3,3.3,42,20.5,3.3
2013-03-14 04:00:00,4,2.8,44,18.4,2.8
2013-03-14 05:00:00,5,2.2,46,29.5,2.2
2013-03-14 06:00:00,6,2.2,46,25.9,2.2
2013-03-14 07:00:00,7,1.7,49,13.0,1.7
2013-03-14 08:00:00,8,1.7,47,22.3,1.7
2013-03-14 09:00:00,9,1.1,41,27.7,1.1
2013-03-14 10:00:00,10,1.1,41,20.5,1.1
2013-03-14 11:00:00,11,1.1,41,24.1,1.1
2013-03-14 12:00:00,12,1.1,43,24.1,1.1
2013-03-14 13:00:00,13,2.2,40,16.6,2.2
2013-03-14 14:00:00,14,2.8,37,25.9,2.8
2013-03-14 15:00:00,15,3.9,36,35.3,3.9
2013-03-14 16:00:00,16,5.0,33,31.7,5.0
2013-03-14 17:00:00,17,5.6,33,33.5,5.6
2013-03-14 18:00:00,18,6.7,29,35.3,6.7
2013-03-14 19:00:00,19,7.2,27,38.9,7.2
2013-03-14 20:00:00,20,8.3,25,27.7,8.3
2013-03-14 21:00:00,21,8.3,24,37.1,8.3
2013-03-14 22:00:00,22,7.8,23,37.1,7.8
2013-03-14 23:00:00,23,6.7,27,25.9,6.7
2013-03-15 00:00:00,0,6.1,29,25.9,6.1
2013-03-15 01:00:00,1,5.6,30,18.4,5.6
2013-03-15 02:00:00,2,5.0,31,5.4,5.0
2013-03-15 03:00:00,3,4.4,36,13.0,4.4
2013-03-15 04:00:00,4,3.9,36,0.0,3.9
2013-03-15 05:00:00,5,4.4,37,11.2,4.4
2013-03-15 06:00:00,6,2.8,44,0.0,2.8
2013-03-15 07:00:00,7,1.7,56,7.6,1.7
2013-03-15 08:00:00,8,1.1,54,7.6,1.1
2013-03-15 09:00:00,9,1.1,56,7.6,1.1
2013-03-15 10:00:00,10,1.1,59,7.6,1.1
2013-03-15 11:00:00,11,0.6,56,9.4,0.6
2013-03-15 12:00:00,12,1.7,52,9.4,1.7
2013-03-15 13:00:00,13,3.3,46,11.2,3.3
2013-03-15 14:00:00,14,6.1,38,20.5,6.1
2013-03-15 15:00:00,15,7.8,32,18.4,7.8
2013-03-15 16:00:00,16,8.3,28,24.1,8.3
2013-03-15 17:00:00,17,10.6,26,29.5,10.6
2013-03-15 18:00:00,18,12.2,24,22.3,12.2
2013-03-15 19:00:00,19,13.3,26,27.7,13.3
2013-03-15 20:00:00,20,13.9,25,20.5,13.9
2013-03-15 21:00:00,21,14.4,27,24.1,14.4
2013-03-15 22:00:00,22,14.4,29,18.4,14.4
2013-03-15 23:00:00,23,13.3,34,22.3,13.3
2013-03-16 00:00:00,0,12.2,38,14.8,12.2
2013-03-16 01:00:00,1,12.2,38,0.0,12.2
2013-03-16 02:00:00,2,10.6,48,5.4,10.6
2013-03-16 03:00:00,3,11.1,44,7.6,11.1
2013-03-16 04:00:00,4,9.4,59,0.0,9.4
2013-03-16 05:00:00,5,7.8,65,7.6,7.8
2013-03-16 06:00:00,6,6.7,76,11.2,6.7
2013-03-16 07:00:00,7,7.2,65,5.4,7.2
2013-03-16 08:00:00,8,7.2,76,0.0,7.2
2013-03-16 09:00:00,9,7.8,76,5.4,7.8
2013-03-16 10:00:00,10,8.3,65,7.6,8.3
2013-03-16 11:00:00,11,8.9,56,7.6,8.9
2013-03-16 12:00:00,12,8.9,54,4.9,8.9
2013-03-16 13:00:00,13,8.9,56,0.0,8.9
2013-03-16 14:00:00,14,9.4,54,13.0,9.4
2013-03-16 15:00:00,15,11.1,50,14.8,11.1
2013-03-16 16:00:00,16,12.2,49,14.8,12.2
2013-03-16 17:00:00,17,13.9,44,5.4,13.9
2013-03-16 18:00:00,18,14.4,47,9.4,14.4
2013-03-16 19:00:00,19,15.0,51,16.6,15.0
2013-03-16 20:00:00,20,15.0,55,11.2,15.0
2013-03-16 21:00:00,21,12.8,69,5.4,12.8
2013-03-16 22:00:00,22,11.7,66,20.5,11.7
2013-03-16 23:00:00,23,9.4,63,24.1,9.4
2013-03-17 00:00:00,0,7.8,68,18.4,7.8
2013-03-17 01:00:00,1,7.2,68,18.4,7.2
2013-03-17 02:00:00,2,6.7,70,16.6,6.7
2013-03-17 03:00:00,3,6.1,70,14.8,6.1
2013-03-17 04:00:00,4,5.6,73,25.9,5.6
2013-03-17 05:00:00,5,5.0,73,20.5,5.0
2013-03-17 06:00:00,6,4.4,76,20.5,4.4
2013-03-17 07:00:00,7,3.9,76,22.3,3.9
2013-03-17 08:00:00,8,3.3,76,13.0,3.3
2013-03-17 09:00:00,9,3.3,73,13.0,3.3
2013-03-17 10:00:00,10,2.8,72,11.2,2.8
2013-03-17 11:00:00,11,2.8,72,14.8,2.8
2013-03-17 12:00:00,12,3.3,70,4.0,3.3
2013-03-17 13:00:00,13,3.9,67,0.0,3.9
2013-03-17 14:00:00,14,5.0,62,7.6,5.0
2013-03-17 15:00:00,15,6.1,55,8.2,6.1
2013-03-17 16:00:00,16,6.1,57,13.0,6.1
2013-03-17 17:00:00,17,5.6,59,16.6,5.6
2013-03-17 18:00:00,18,5.0,62,13.0,5.0
2013-03-17 19:00:00,19,5.0,60,13.0,5.0
2013-03-17 20:00:00,20,5.0,62,9.4,5.0
2013-03-17 21:00:00,21,5.6,57,9.4,5.6
2013-03-17 22:00:00,22,5.6,53,7.6,5.6
2013-03-17 23:00:00,23,5.0,53,11.2,5.0
2013-03-18 00:00:00,0,5.0,53,7.6,5.0
2013-03-18 01:00:00,1,4.4,70,13.0,4.4
2013-03-18 02:00:00,2,3.9,67,7.6,3.9
2013-03-18 03:00:00,3,4.4,62,5.4,4.4
2013-03-18 04:00:00,4,4.4,60,11.2,4.4
2013-03-18 05:00:00,5,4.4,57,11.2,4.4
2013-03-18 06:00:00,6,4.4,55,14.8,4.4
2013-03-18 07:00:00,7,3.9,48,20.5,3.9
2013-03-18 08:00:00,8,3.9,48,18.4,3.9
2013-03-18 09:00:00,9,3.9,48,14.8,3.9
2013-03-18 10:00:00,10,3.3,54,18.4,3.3
2013-03-18 11:00:00,11,2.8,54,22.3,2.8
2013-03-18 12:00:00,12,2.2,62,20.5,2.2
2013-03-18 13:00:00,13,0.6,85,7.6,0.6
2013-03-18 14:00:00,14,1.1,79,9.4,1.1
2013-03-18 15:00:00,15,2.2,75,14.8,2.2
2013-03-18 16:00:00,16,2.8,76,14.8,2.8
2013-03-18 17:00:00,17,3.9,70,13.0,3.9
2013-03-18 18:00:00,18,3.9,72,18.4,3.9
2013-03-18 19:00:00,19,3.0,87,14.8,3.0
2013-03-18 20:00:00,20,3.0,93,0.0,3.0
2013-03-18 21:00:00,21,4.0,87,5.4,4.0
2013-03-18 22:00:00,22,4.0,87,11.2,4.0
2013-03-18 23:00:00,23,4.0,87,13.0,4.0
2013-03-19 00:00:00,0,3.9,89,11.2,3.9
2013-03-19 01:00:00,1,3.9,89,7.6,3.9
2013-03-19 02:00:00,2,3.9,89,7.6,3.9
2013-03-19 03:00:00,3,3.9,89,14.8,3.9
2013-03-19 04:00:00,4,4.4,86,7.6,4.4
2013-03-19 05:00:00,5,3.9,86,14.8,3.9
2013-03-19 06:00:00,6,4.0,87,0.0,4.0
2013-03-19 07:00:00,7,3.9,89,0.0,3.9
2013-03-19 08:00:00,8,3.9,89,0.0,3.9
2013-03-19 09:00:00,9,3.9,89,0.0,3.9
2013-03-19 10:00:00,10,3.9,86,0.0,3.9
2013-03-19 11:00:00,11,3.9,89,5.4,3.9
2013-03-19 12:00:00,12,3.9,86,11.2,3.9
2013-03-19 13:00:00,13,3.9,82,9.4,3.9
2013-03-19 14:00:00,14,5.6,79,13.0,5.6
2013-03-19 15:00:00,15,8.3,71,9.4,8.3
2013-03-19 16:00:00,16,10.6,58,18.4,10.6
2013-03-19 17:00:00,17,12.8,47,11.2,12.8
2013-03-19 18:00:00,18,13.9,42,20.5,13.9
2013-03-19 19:00:00,19,13.3,53,24.1,13.3
2013-03-19 20:00:00,20,15.0,31,25.9,15.0
2013-03-19 21:00:00,21,15.6,32,24.1,15.6
2013-03-19 22:00:00,22,15.0,25,18.4,15.0
2013-03-19 23:00:00,23,14.4,12,24.1,14.4
2013-03-20 00:00:00,0,12.8,14,35.3,12.8
2013-03-20 01:00:00,1,11.7,15,27.7,11.7
2013-03-20 02:00:00,2,10.6,16,25.9,10.6
2013-03-20 03:00:00,3,9.4,17,24.1,9.4
2013-03-20 04:00:00,4,8.9,16,37.1,8.9
2013-03-20 05:00:00,5,7.8,18,27.7,7.8
2013-03-20 06:00:00,6,6.7,22,25.9,6.7
2013-03-20 07:00:00,7,5.6,25,14.8,5.6
2013-03-20 08:00:00,8,5.0,28,5.4,5.0
2013-03-20 09:00:00,9,3.9,28,16.6,3.9
2013-03-20 10:00:00,10,4.4,26,16.6,4.4
2013-03-20 11:00:00,11,3.9,27,11.2,3.9
2013-03-20 12:00:00,12,4.4,27,13.0,4.4
2013-03-20 13:00:00,13,5.6,25,20.5,5.6
2013-03-20 14:00:00,14,7.2,23,14.8,7.2
2013-03-20 15:00:00,15,8.3,22,20.5,8.3
2013-03-20 16:00:00,16,9.4,22,24.1,9.4
2013-03-20 17:00:00,17,10.0,21,33.5,10.0
2013-03-20 18:00:00,18,10.0,20,22.3,10.0
2013-03-20 19:00:00,19,11.7,19,24.1,11.7
2013-03-20 20:00:00,20,11.1,17,24.1,11.1
2013-03-20 21:00:00,21,11.1,19,16.6,11.1
2013-03-20 22:00:00,22,11.7,18,27.7,11.7
2013-03-20 23:00:00,23,11.1,19,11.2,11.1
2013-03-21 00:00:00,0,11.1,20,27.7,11.1
2013-03-21 01:00:00,1,11.1,18,13.0,11.1
2013-03-21 02:00:00,2,8.9,28,16.6,8.9
2013-03-21 03:00:00,3,8.9,28,22.3,8.9
2013-03-21 04:00:00,4,6.1,43,29.5,6.1
2013-03-21 05:00:00,5,5.6,49,20.5,5.6
2013-03-21 06:00:00,6,4.4,53,27.7,4.4
2013-03-21 07:00:00,7,3.9,50,25.9,3.9
2013-03-21 08:00:00,8,2.8,56,37.1,2.8
2013-03-21 09:00:00,9,1.7,72,31.3,1.7
2013-03-21 10:00:00,10,1.7,61,20.5,1.7
2013-03-21 11:00:00,11,1.7,47,25.9,1.7
